time;Intake temp.          ;Throttle pos.                     ;Injection time             ;Vehicle speed       ;Coolant temp.     ;Lambdaintegrator 1                 ;Lambdaintegrator 2                 ;Air mass                     ;Load                         ;Current RPM                 ;Target RPM               ;Engine temp.               ;Pedal pos.                  ;Battery voltage                         ;camshaft position bank 1;camshaft position bank 2;Ignition angle              ;Knock sensor Cyl.1;Knock sensor Cyl.2;Knock sensor Cyl.3;Knock sensor Cyl.4;Knock sensor Cyl.5;Knock sensor Cyl.6;Knock sensor Cyl.7;Knock sensor Cyl.8
30927;36.75;3.52944;4.144;0;31.5;0.999424;0.999424;21.3;6.39962;639.75;650;56.25;0.786131;13.775;-0.0078;0.0234;-1.5;0.820302;0.97655;0.859364;0.937488;1.05467;1.21092;0.859364;1.05467
31156;36.75;3.52944;4.208;0;31.5;0.999424;0.999424;22;6.47287;641.5;650;56.25;0.781248;13.68;-0.4992;-0.1482;-1.5;0.78124;0.97655;0.820302;0.97655;1.09374;1.17186;0.898426;1.01561
31386;36.75;3.52944;4.176;0;31.5;0.999424;0.999424;21.5;6.18905;643;650;56.25;0.781248;13.965;-0.4524;-0.2223;-2.25;0.859364;1.01561;0.859364;0.937488;1.05467;1.1328;0.859364;0.97655
31615;36.75;3.52944;4.16;0;31.5;0.999424;0.999424;22;6.15853;648;650;56.25;0.781248;13.775;0.0819;-0.2067;-2.25;0.859364;1.05467;0.820302;0.97655;1.01561;1.21092;0.859364;1.01561
31845;36.75;3.52944;4.176;0;31.5;0.999424;0.999424;22.1;6.19821;649.5;650;56.25;0.781248;13.965;0.6786;0.3042;-2.25;0.898426;1.05467;0.859364;0.937488;1.01561;1.17186;0.898426;1.01561
32075;36.75;3.52944;4.224;0;31.5;0.999424;0.999424;21.9;6.21957;649.75;650;57;0.786131;13.49;0.0936;-0.0858;-2.25;0.898426;1.01561;0.898426;0.97655;0.97655;1.1328;0.820302;0.97655
32305;36.75;3.52944;4.192;0;31.5;0.999424;0.999424;21.5;6.20889;643.75;650;57;0.786131;13.87;0.234;0.0273;-2.25;0.937488;1.05467;0.937488;0.937488;1.01561;1.17186;0.859364;0.97655
32535;36.75;3.52944;4.176;0;31.5;0.999424;0.999424;21.5;6.14938;648.25;650;57;0.781248;13.87;1.0179;-0.0819;-2.25;0.937488;1.05467;0.859364;0.898426;1.09374;1.1328;0.898426;1.01561
32765;36.75;3.52944;4.112;0;31.5;0.999424;0.999424;21.5;6.42099;640.75;650;57;0.781248;13.775;1.0218;0.2418;-1.5;0.898426;1.05467;0.898426;0.859364;1.05467;1.17186;0.859364;1.05467
33095;36.75;3.52944;4.128;0;31.5;0.999424;0.999424;22.1;6.67581;636.25;650;57;0.781248;13.87;0.9243;-0.0507;-0.75;0.898426;0.97655;0.859364;0.898426;1.05467;1.17186;0.859364;0.97655
33349;36.75;3.52944;4.128;0;31.5;0.999424;0.999424;21.9;6.47287;642.5;650;57;0.781248;13.965;-0.1014;-0.2574;-1.5;0.937488;0.937488;0.859364;0.859364;1.1328;1.09374;0.78124;1.01561
33585;36.75;3.52944;4.128;0;31.5;0.999424;0.999424;21.9;6.47287;641.5;650;57;0.781248;13.965;0.0624;0.0897;-1.5;0.898426;0.97655;0.898426;0.898426;1.09374;1.1328;0.820302;1.01561
33930;36.75;3.52944;4.128;0;31.5;0.999424;0.999424;22;6.14938;646.75;650;57;0.781248;13.965;0.2106;-0.1482;-2.25;0.820302;0.97655;0.898426;0.898426;1.17186;1.05467;0.898426;1.09374
34165;36.75;3.52944;4.096;0;31.5;0.999424;0.999424;22.4;6.1387;647.75;650;57;0.781248;14.06;0.1716;-0.0975;-2.25;0.78124;1.01561;0.859364;0.937488;1.1328;1.09374;0.898426;1.05467
34626;36.75;3.52944;4.112;0;31.5;0.999424;0.999424;21.6;6.41183;642.25;650;57;0.786131;13.87;0.9282;0.273;-1.5;0.859364;1.01561;0.898426;0.898426;1.1328;1.09374;0.820302;1.05467
34940;36.75;3.52944;4.096;0;31.5;0.999424;0.999424;21.6;6.1387;647.5;650;57;0.781248;13.965;0.4056;0.2145;-2.25;0.898426;0.97655;0.937488;0.859364;1.09374;1.05467;0.78124;1.01561
35266;36.75;3.52944;4.096;0;31.5;0.999424;0.999424;21.5;6.41183;644.5;650;57;0.781248;13.965;1.0491;-0.0702;-1.5;0.898426;1.05467;0.937488;0.898426;1.09374;1.01561;0.820302;1.01561
35644;36.75;3.9216;4.144;0;31.5;0.999424;0.999424;22.5;6.17837;650;650;57;0.781248;13.775;0.1872;0.1209;-2.25;0.820302;1.05467;0.898426;0.898426;1.1328;0.97655;0.820302;1.01561
35876;36.75;3.52944;4.144;0;31.5;0.999424;0.999424;22.4;6.19821;643.25;650;57;0.781248;13.965;0.1092;-0.1755;-2.25;0.78124;1.05467;0.859364;0.937488;1.17186;1.01561;0.820302;0.97655
36120;36.75;3.52944;4.192;0;31.5;0.999424;0.999424;22.2;6.55679;636.75;650;57;0.781248;13.68;-0.6357;-0.4446;-1.5;0.820302;1.09374;0.859364;0.859364;1.24998;0.937488;0.859364;1.01561
36714;36.75;3.52944;4.16;0;31.5;0.999424;0.999424;22.1;6.00899;661;650;57;0.781248;13.87;0.741;-0.0234;-2.25;0.820302;1.09374;0.898426;0.859364;1.21092;0.859364;0.898426;1.01561
37066;36.75;3.52944;4.128;0;31.5;0.999424;0.999424;22.1;5.9327;667.25;650;57;0.781248;13.965;0.234;-0.3315;-2.25;0.859364;1.01561;0.859364;0.898426;1.17186;0.820302;0.859364;0.97655
41774;;;;;;;;;;;;;;;;;;;;;;;;;;6.2487;6.2487
42521;36.75;3.52944;4.096;0;31.5;0.999424;0.999424;21.6;6.1097;646;650;57.75;0.781248;13.965;0.2652;-0.0039;-2.25;0.898426;1.05467;0.97655;0.898426;1.05467;1.17186;0.859364;0.937488;6.2487;6.2487
43871;36.75;3.52944;4.096;0;31.5;0.999424;0.999424;21.6;6.1097;646;650;57.75;0.781248;13.965;0.2652;-0.0039;-2.25;0.898426;1.05467;0.97655;0.898426;1.05467;1.17186;0.859364;0.937488;6.2487;6.2487
44011;36.75;3.52944;4.112;0;31.5;0.999424;0.999424;22;6.14938;649.75;650;57.75;0.786131;13.965;0.1092;-0.0039;-2.25;0.898426;1.05467;0.898426;0.898426;1.01561;1.05467;0.859364;0.937488;6.2487;6.2487
44101;36.75;3.52944;4.112;0;31.5;0.999424;0.999424;22;6.14938;649.75;650;57.75;0.786131;13.965;0.1092;-0.0039;-2.25;0.898426;1.05467;0.898426;0.898426;1.01561;1.05467;0.859364;0.937488;6.2487;6.2487
44260;36.75;3.52944;4.128;0;31.5;0.999424;0.999424;22.4;6.14938;648.25;650;57.75;0.781248;13.965;0.9867;-0.3315;-2.25;0.859364;1.01561;0.859364;0.937488;1.09374;1.09374;0.859364;0.937488;6.2487;6.2487
44481;36.75;3.52944;4.128;0;31.5;0.999424;0.999424;22.4;6.14938;648.25;650;57.75;0.781248;13.965;0.9867;-0.3315;-2.25;0.859364;1.01561;0.859364;0.937488;1.09374;1.09374;0.859364;0.937488;6.2487;6.2487
44736;36.75;3.52944;4.112;0;31.5;0.999424;0.999424;21.7;6.43167;642.25;650;57.75;0.781248;13.965;0.9867;0.0234;-1.5;0.859364;1.01561;0.859364;0.859364;1.01561;1.17186;0.859364;0.937488;6.2487;6.2487
45231;36.75;3.52944;4.112;0;31.5;0.999424;0.999424;21.7;6.43167;642.25;650;57.75;0.781248;13.965;0.9867;0.0234;-1.5;0.859364;1.01561;0.859364;0.859364;1.01561;1.17186;0.859364;0.937488;6.2487;6.2487
45469;36.75;3.52944;4.128;0;31.5;0.999424;0.999424;22;6.48355;641.75;650;58.5;0.781248;13.965;0.3744;0.1521;-1.5;0.820302;1.09374;0.937488;0.898426;1.01561;1.09374;0.898426;0.937488;6.2487;6.2487
45561;36.75;3.52944;4.128;0;31.5;0.999424;0.999424;22;6.48355;641.75;650;58.5;0.781248;13.965;0.3744;0.1521;-1.5;0.820302;1.09374;0.937488;0.898426;1.01561;1.09374;0.898426;0.937488;6.2487;6.2487
45699;36.75;3.52944;4.144;0;31.5;0.999424;0.999424;22;6.21957;644.5;650;58.5;0.781248;13.965;-0.0156;-0.0819;-2.25;0.859364;1.05467;0.937488;0.937488;1.01561;1.05467;0.898426;0.898426;6.2487;6.2487
45990;36.75;3.52944;4.144;0;31.5;0.999424;0.999424;22;6.21957;644.5;650;58.5;0.781248;13.965;-0.0156;-0.0819;-2.25;0.859364;1.05467;0.937488;0.937488;1.01561;1.05467;0.898426;0.898426;6.2487;6.2487
46618;36.75;3.52944;4.064;0;31.5;0.999424;0.999424;20.8;6.0685;647.25;650;58.5;0.781248;13.775;0.0156;-0.1755;-2.25;0.898426;1.1328;0.898426;0.937488;1.05467;1.36717;0.859364;0.898426;6.2487;6.2487
47045;36.75;3.52944;4.064;0;31.5;0.999424;0.999424;20.8;6.0685;647.25;650;58.5;0.781248;13.775;0.0156;-0.1755;-2.25;0.898426;1.1328;0.898426;0.937488;1.05467;1.36717;0.859364;0.898426;6.2487;6.2487
47695;36.75;3.52944;4.048;0;31.5;0.999424;0.999424;21.5;6.4927;639;650;58.5;0.781248;13.965;0.8346;-0.1638;-0.75;0.859364;1.05467;0.859364;0.937488;1.01561;1.28905;0.859364;0.898426;6.2487;6.2487
47839;36.75;3.52944;4.048;0;31.5;0.999424;0.999424;21.5;6.4927;639;650;58.5;0.781248;13.965;0.8346;-0.1638;-0.75;0.859364;1.05467;0.859364;0.937488;1.01561;1.28905;0.859364;0.898426;6.2487;6.2487
48132;36.75;3.52944;4.048;0;31.5;0.999424;0.999424;21.4;6.50339;642.25;650;58.5;0.781248;13.775;-0.4797;-0.5187;-0.75;0.898426;1.09374;0.898426;0.97655;0.97655;1.28905;0.898426;0.898426;6.2487;6.2487
48319;36.75;3.52944;4.048;0;31.5;0.999424;0.999424;21.4;6.50339;642.25;650;58.5;0.781248;13.775;-0.4797;-0.5187;-0.75;0.898426;1.09374;0.898426;0.97655;0.97655;1.28905;0.898426;0.898426;6.2487;6.2487
48458;36.75;3.52944;4.016;0;31.5;0.999424;0.999424;21;6.22262;646.25;650;58.5;0.781248;13.965;-0.5148;-0.0039;-1.5;0.820302;1.05467;0.898426;0.937488;1.01561;1.36717;0.820302;0.898426;6.2487;6.2487
48679;36.75;3.52944;4.016;0;31.5;0.999424;0.999424;21;6.22262;646.25;650;58.5;0.781248;13.965;-0.5148;-0.0039;-1.5;0.820302;1.05467;0.898426;0.937488;1.01561;1.36717;0.820302;0.898426;6.2487;6.2487
48817;36.75;3.52944;4;0;31.5;0.999424;0.999424;21;6.37368;642.75;650;58.5;0.781248;13.775;0.4992;-0.1599;-0.75;0.859364;1.09374;0.859364;0.937488;0.97655;1.28905;0.898426;0.898426;6.2487;6.2487
49130;36.75;3.52944;4;0;31.5;0.999424;0.999424;21;6.37368;642.75;650;58.5;0.781248;13.775;0.4992;-0.1599;-0.75;0.859364;1.09374;0.859364;0.937488;0.97655;1.28905;0.898426;0.898426;6.2487;6.2487
49306;36.75;3.52944;4;0;31.5;0.999424;0.999424;20.9;6.35232;644;650;58.5;0.781248;13.68;0.8931;0.0858;-0.75;0.937488;1.09374;0.937488;0.937488;0.97655;1.21092;0.898426;0.898426;6.2487;6.2487
49672;36.75;3.52944;4;0;31.5;0.999424;0.999424;20.9;6.35232;644;650;58.5;0.781248;13.68;0.8931;0.0858;-0.75;0.937488;1.09374;0.937488;0.937488;0.97655;1.21092;0.898426;0.898426;6.2487;6.2487
49851;36.75;3.13728;3.952;0;31.5;0.999424;0.999424;20.4;6.29739;645;650;58.5;0.781248;13.965;0.9243;-0.1326;-0.75;0.898426;1.05467;0.97655;0.97655;1.05467;1.24998;0.859364;0.97655;6.2487;6.2487
50139;36.75;3.13728;3.952;0;31.5;0.999424;0.999424;20.4;6.29739;645;650;58.5;0.781248;13.965;0.9243;-0.1326;-0.75;0.898426;1.05467;0.97655;0.97655;1.05467;1.24998;0.859364;0.97655;6.2487;6.2487
50421;36.75;3.13728;3.92;0;31.5;0.999424;0.999424;20.4;6.52322;640.5;650;58.5;0.781248;13.775;-0.7605;-0.4563;0.75;0.937488;1.05467;0.937488;0.898426;1.05467;1.28905;0.898426;1.01561;6.2487;6.2487
50790;36.75;3.13728;3.92;0;31.5;0.999424;0.999424;20.4;6.52322;640.5;650;58.5;0.781248;13.775;-0.7605;-0.4563;0.75;0.937488;1.05467;0.937488;0.898426;1.05467;1.28905;0.898426;1.01561;6.2487;6.2487
51189;36.75;3.13728;3.92;0;31.5;0.999424;0.999424;19.9;6.48965;644.25;650;58.5;0.781248;13.49;-0.4212;0.0273;0.75;0.859364;1.05467;0.898426;0.898426;1.05467;1.1328;0.898426;0.97655;6.2487;6.2487
51618;36.75;3.13728;3.92;0;31.5;0.999424;0.999424;19.9;6.48965;644.25;650;58.5;0.781248;13.49;-0.4212;0.0273;0.75;0.859364;1.05467;0.898426;0.898426;1.05467;1.1328;0.898426;0.97655;6.2487;6.2487
51922;36.75;3.13728;3.888;0;31.5;0.999424;0.999424;19.6;6.60867;638.75;650;58.5;0.781248;13.87;0.897;-0.1326;1.5;0.820302;1.01561;0.898426;0.937488;1.09374;1.05467;0.859364;0.937488;6.2487;6.2487
52234;36.75;3.13728;3.888;0;31.5;0.999424;0.999424;19.6;6.60867;638.75;650;58.5;0.781248;13.87;0.897;-0.1326;1.5;0.820302;1.01561;0.898426;0.937488;1.09374;1.05467;0.859364;0.937488;6.2487;6.2487
52608;36.75;3.13728;3.808;0;31.5;0.999424;0.999424;19.5;6.52475;639.75;650;58.5;0.781248;13.965;-0.1365;-0.2262;2.25;0.820302;0.97655;0.937488;0.898426;1.01561;0.97655;0.859364;0.898426;6.2487;6.2487
53119;36.75;3.13728;3.808;0;31.5;0.999424;0.999424;19.5;6.52475;639.75;650;58.5;0.781248;13.965;-0.1365;-0.2262;2.25;0.820302;0.97655;0.937488;0.898426;1.01561;0.97655;0.859364;0.898426;6.2487;6.2487
53307;36.75;3.13728;3.84;0;31.5;0.999424;0.999424;20.3;6.76126;642;650;58.5;0.781248;13.965;-0.7176;-0.2847;2.25;0.820302;0.937488;1.09374;0.97655;1.05467;1.17186;0.937488;0.898426;6.2487;6.2487
53478;36.75;3.13728;3.84;0;31.5;0.999424;0.999424;20.3;6.76126;642;650;58.5;0.781248;13.965;-0.7176;-0.2847;2.25;0.820302;0.937488;1.09374;0.97655;1.05467;1.17186;0.937488;0.898426;6.2487;6.2487
53617;36.75;3.13728;3.824;0;31.5;0.999424;0.999424;19.9;6.48965;645;650;59.25;0.786131;13.775;-0.7566;-0.3354;1.5;0.859364;0.97655;1.05467;0.97655;1.05467;1.17186;0.859364;0.97655;6.2487;6.2487
53847;36.75;3.13728;3.824;0;31.5;0.999424;0.999424;19.9;6.48965;645;650;59.25;0.786131;13.775;-0.7566;-0.3354;1.5;0.859364;0.97655;1.05467;0.97655;1.05467;1.17186;0.859364;0.97655;6.2487;6.2487
53986;36.75;3.13728;3.792;0;31.5;0.999424;0.999424;19.7;6.47745;645.5;650;59.25;0.781248;13.87;-0.9126;-0.3042;1.5;0.859364;1.01561;0.97655;0.937488;1.05467;1.21092;0.859364;0.97655;6.2487;6.2487
54133;36.75;3.13728;3.792;0;31.5;0.999424;0.999424;19.7;6.47745;645.5;650;59.25;0.781248;13.87;-0.9126;-0.3042;1.5;0.859364;1.01561;0.97655;0.937488;1.05467;1.21092;0.859364;0.97655;6.2487;6.2487
54446;36.75;3.13728;3.68;0;31.5;0.999424;0.999424;18.9;6.9047;638.75;650;59.25;0.781248;13.965;-0.9789;-0.7059;3.75;0.859364;1.09374;0.937488;0.97655;1.09374;1.28905;0.820302;0.937488;6.2487;6.2487
59631;36.75;3.13728;3.68;0;31.5;0.999424;0.999424;18.9;6.9047;638.75;650;59.25;0.781248;13.965;-0.9789;-0.7059;3.75;0.859364;1.09374;0.937488;0.97655;1.09374;1.28905;0.820302;0.937488;6.2487;6.2487
60384;36.75;3.13728;3.616;0;31.5;0.999424;0.999424;18.7;6.76737;646.75;650;60;0.781248;13.775;-0.2184;-0.3822;5.25;0.859364;1.05467;0.937488;0.97655;1.21092;1.01561;0.859364;0.97655;6.2487;6.2487
60766;36.75;3.13728;3.616;0;31.5;0.999424;0.999424;18.7;6.76737;646.75;650;60;0.781248;13.775;-0.2184;-0.3822;5.25;0.859364;1.05467;0.937488;0.97655;1.21092;1.01561;0.859364;0.97655;6.2487;6.2487
61770;36.75;3.13728;3.616;0;31.5;0.999424;0.999424;18.9;7.16105;640.25;650;60;0.786131;13.965;-0.2457;-0.0507;6.75;0.820302;1.01561;0.859364;0.937488;1.21092;0.859364;0.859364;1.01561;6.2487;6.2487
62013;36.75;3.13728;3.616;0;31.5;0.999424;0.999424;18.9;7.16105;640.25;650;60;0.786131;13.965;-0.2457;-0.0507;6.75;0.820302;1.01561;0.859364;0.937488;1.21092;0.859364;0.859364;1.01561;6.2487;6.2487
62471;36.75;2.74512;3.472;0;31.5;0.999424;0.999424;18.1;7.04355;642;650;60;0.781248;13.775;-0.1755;-0.0702;6.75;0.937488;1.09374;0.898426;0.898426;1.01561;0.937488;0.859364;1.01561;6.2487;6.2487
62573;36.75;2.74512;3.472;0;31.5;0.999424;0.999424;18.1;7.04355;642;650;60;0.781248;13.775;-0.1755;-0.0702;6.75;0.937488;1.09374;0.898426;0.898426;1.01561;0.937488;0.859364;1.01561;6.2487;6.2487
63178;36.75;2.74512;3.504;0;31.5;0.999424;0.999424;18.2;7.00541;642.75;650;60;0.781248;13.775;-0.0663;-0.1365;6.75;0.859364;1.09374;0.859364;0.859364;1.09374;0.937488;0.937488;0.97655;6.2487;6.2487
63608;36.75;2.74512;3.504;0;31.5;0.999424;0.999424;18.2;7.00541;642.75;650;60;0.781248;13.775;-0.0663;-0.1365;6.75;0.859364;1.09374;0.859364;0.859364;1.09374;0.937488;0.937488;0.97655;6.2487;6.2487
64070;36.75;2.74512;3.44;0;31.5;0.999424;0.999424;18.3;7.23582;643;650;60;0.786131;13.965;-0.0078;0.1521;8.25;0.859364;1.05467;0.898426;0.97655;1.1328;0.97655;0.859364;0.937488;6.2487;6.2487
64455;36.75;2.74512;3.44;0;31.5;0.999424;0.999424;18.3;7.23582;643;650;60;0.786131;13.965;-0.0078;0.1521;8.25;0.859364;1.05467;0.898426;0.97655;1.1328;0.97655;0.859364;0.937488;6.2487;6.2487
64949;36.75;3.13728;3.424;0;31.5;0.999424;0.999424;18.7;7.23582;643.25;650;60;0.781248;13.965;0.1482;0.1872;8.25;0.898426;1.05467;0.898426;0.898426;1.1328;1.05467;0.97655;0.937488;6.2487;6.2487
65217;36.75;3.13728;3.424;0;31.5;0.999424;0.999424;18.7;7.23582;643.25;650;60;0.781248;13.965;0.1482;0.1872;8.25;0.898426;1.05467;0.898426;0.898426;1.1328;1.05467;0.97655;0.937488;6.2487;6.2487
65499;36.75;3.13728;3.392;0;31.5;0.999424;0.999424;17.8;7.24497;643.25;650;60;0.781248;13.965;0.0351;-0.1482;8.25;0.820302;1.05467;0.937488;0.898426;1.1328;1.05467;0.898426;0.937488;6.2487;6.2487
65631;36.75;3.13728;3.392;0;31.5;0.999424;0.999424;17.8;7.24497;643.25;650;60;0.781248;13.965;0.0351;-0.1482;8.25;0.820302;1.05467;0.937488;0.898426;1.1328;1.05467;0.898426;0.937488;6.2487;6.2487
65899;36.75;3.13728;3.424;0;31.5;0.999424;0.999424;18.1;7.23582;643.5;650;60;0.786131;13.965;0.0663;0.1677;8.25;0.898426;0.97655;1.01561;0.898426;1.1328;1.05467;0.937488;0.97655;6.2487;6.2487
65995;36.75;3.13728;3.424;0;31.5;0.999424;0.999424;18.1;7.23582;643.5;650;60;0.786131;13.965;0.0663;0.1677;8.25;0.898426;0.97655;1.01561;0.898426;1.1328;1.05467;0.937488;0.97655;6.2487;6.2487
66240;36.75;2.74512;3.392;0;31.5;0.999424;0.999424;17.9;7.25565;643.25;650;60;0.781248;13.965;-0.0195;0.0351;8.25;0.859364;1.01561;1.01561;0.898426;1.1328;1.09374;0.898426;0.937488;6.2487;6.2487
66331;36.75;2.74512;3.392;0;31.5;0.999424;0.999424;17.9;7.25565;643.25;650;60;0.781248;13.965;-0.0195;0.0351;8.25;0.859364;1.01561;1.01561;0.898426;1.1328;1.09374;0.898426;0.937488;6.2487;6.2487
66730;36;2.74512;3.376;0;31.5;0.999424;0.999424;17.8;7.38536;640.75;650;60;0.781248;13.965;0.0897;0.2145;9;0.859364;0.97655;0.937488;0.97655;1.1328;1.1328;0.859364;0.898426;6.2487;6.2487
66957;36;2.74512;3.376;0;31.5;0.999424;0.999424;17.8;7.38536;640.75;650;60;0.781248;13.965;0.0897;0.2145;9;0.859364;0.97655;0.937488;0.97655;1.1328;1.1328;0.859364;0.898426;6.2487;6.2487
67348;36;2.74512;3.344;0;31.5;0.999424;0.999424;17.9;7.19462;645.5;650;60;0.786131;13.965;0;-0.0663;8.25;0.898426;1.01561;0.97655;0.97655;1.24998;1.09374;0.898426;0.97655;6.2487;6.2487
67440;36;2.74512;3.344;0;31.5;0.999424;0.999424;17.9;7.19462;645.5;650;60;0.786131;13.965;0;-0.0663;8.25;0.898426;1.01561;0.97655;0.97655;1.24998;1.09374;0.898426;0.97655;6.2487;6.2487
67788;36;2.74512;3.28;0;31.5;0.999424;0.999424;17.9;6.7399;645.75;640;60.75;0.781248;13.965;-0.0078;0.2925;6;0.937488;1.01561;0.97655;0.97655;1.28905;1.01561;0.937488;0.898426;6.2487;6.2487
67892;36;2.74512;3.28;0;31.5;0.999424;0.999424;17.9;6.7399;645.75;640;60.75;0.781248;13.965;-0.0078;0.2925;6;0.937488;1.01561;0.97655;0.97655;1.28905;1.01561;0.937488;0.898426;6.2487;6.2487
68322;36;2.74512;3.36;0;31.5;0.999424;0.999424;17.8;7.31211;633.75;640;60.75;0.781248;13.395;-0.0507;-0.0078;9;0.898426;0.937488;0.937488;1.01561;1.24998;1.1328;0.820302;0.898426;6.2487;6.2487
68737;36;2.74512;3.36;0;31.5;0.999424;0.999424;17.8;7.31211;633.75;640;60.75;0.781248;13.395;-0.0507;-0.0078;9;0.898426;0.937488;0.937488;1.01561;1.24998;1.1328;0.820302;0.898426;6.2487;6.2487
69269;36;2.74512;3.296;0;31.5;0.999424;0.999424;17.4;7.85839;626.25;640;60.75;0.786131;13.68;0.2028;-0.0585;11.25;0.859364;0.97655;0.859364;1.01561;1.24998;1.17186;0.898426;0.97655;6.2487;6.2487
69360;36;2.74512;3.296;0;31.5;0.999424;0.999424;17.4;7.85839;626.25;640;60.75;0.786131;13.68;0.2028;-0.0585;11.25;0.859364;0.97655;0.859364;1.01561;1.24998;1.17186;0.898426;0.97655;6.2487;6.2487
69609;36;2.74512;3.296;0;31.5;0.999424;0.999424;17.8;7.58983;633.5;640;60.75;0.781248;14.06;0.2808;0.3705;10.5;0.820302;0.937488;0.820302;1.05467;1.21092;1.24998;0.898426;0.898426;6.2487;6.2487
69700;36;2.74512;3.296;0;31.5;0.999424;0.999424;17.8;7.58983;633.5;640;60.75;0.781248;14.06;0.2808;0.3705;10.5;0.820302;0.937488;0.820302;1.05467;1.21092;1.24998;0.898426;0.898426;6.2487;6.2487
69952;36;2.74512;3.296;0;31.5;0.999424;0.999424;17.9;7.58983;631;640;60.75;0.786131;13.68;0;0.156;10.5;0.859364;0.937488;0.859364;1.01561;1.24998;1.17186;0.898426;0.937488;6.2487;6.2487
70040;36;2.74512;3.296;0;31.5;0.999424;0.999424;17.9;7.58983;631;640;60.75;0.786131;13.68;0;0.156;10.5;0.859364;0.937488;0.859364;1.01561;1.24998;1.17186;0.898426;0.937488;6.2487;6.2487
70178;36;2.74512;3.296;0;31.5;0.999424;0.999424;17.8;7.89043;627.5;640;60.75;0.786131;13.775;0.1833;0.0312;11.25;0.898426;0.937488;0.820302;1.01561;1.21092;1.1328;0.898426;0.898426;6.2487;6.2487
70280;36;2.74512;3.296;0;31.5;0.999424;0.999424;17.8;7.89043;627.5;640;60.75;0.786131;13.775;0.1833;0.0312;11.25;0.898426;0.937488;0.820302;1.01561;1.21092;1.1328;0.898426;0.898426;6.2487;6.2487
70491;36;2.74512;3.28;0;31.5;0.999424;0.999424;17.8;7.4586;634;640;60.75;0.781248;13.965;0.2301;0.1833;9.75;0.937488;0.97655;0.898426;1.01561;1.1328;1.1328;0.898426;0.937488;6.2487;6.2487
70630;36;2.74512;3.28;0;31.5;0.999424;0.999424;17.8;7.4586;634;640;60.75;0.781248;13.965;0.2301;0.1833;9.75;0.937488;0.97655;0.898426;1.01561;1.1328;1.1328;0.898426;0.937488;6.2487;6.2487
70768;36;2.74512;3.28;0;31.5;0.999424;0.999424;18.2;7.46928;635;640;60.75;0.786131;13.965;-0.0663;0.1404;9.75;0.937488;0.97655;0.820302;1.01561;1.17186;1.09374;0.898426;0.859364;6.2487;6.2487
70929;36;2.74512;3.28;0;31.5;0.999424;0.999424;18.2;7.46928;635;640;60.75;0.786131;13.965;-0.0663;0.1404;9.75;0.937488;0.97655;0.820302;1.01561;1.17186;1.09374;0.898426;0.859364;6.2487;6.2487
71167;36;2.74512;3.28;0;31.5;0.999424;0.999424;17.9;7.66612;630.75;640;60.75;0.781248;13.965;0.1521;-0.0234;10.5;0.937488;1.01561;0.820302;0.97655;1.21092;1.01561;0.859364;0.859364;6.2487;6.2487
71259;36;2.74512;3.28;0;31.5;0.999424;0.999424;17.9;7.66612;630.75;640;60.75;0.781248;13.965;0.1521;-0.0234;10.5;0.937488;1.01561;0.820302;0.97655;1.21092;1.01561;0.859364;0.859364;6.2487;6.2487
71397;36;2.74512;3.28;0;31.5;0.999424;0.999424;17.9;7.48912;634.25;640;60.75;0.786131;13.965;0.2067;0.1755;9.75;0.859364;1.05467;0.859364;0.937488;1.21092;1.01561;0.898426;0.859364;6.2487;6.2487
71502;36;2.74512;3.28;0;31.5;0.999424;0.999424;17.9;7.48912;634.25;640;60.75;0.786131;13.965;0.2067;0.1755;9.75;0.859364;1.05467;0.859364;0.937488;1.21092;1.01561;0.898426;0.859364;6.2487;6.2487
71681;36;2.74512;3.312;0;31.5;0.999424;0.999424;17.8;7.47844;634.25;640;60.75;0.781248;13.49;-0.1092;0.1092;9.75;0.820302;1.01561;0.820302;0.97655;1.17186;1.05467;0.859364;0.820302;6.2487;6.2487
71977;36;2.74512;3.312;0;31.5;0.999424;0.999424;17.8;7.47844;634.25;640;60.75;0.781248;13.49;-0.1092;0.1092;9.75;0.820302;1.01561;0.820302;0.97655;1.17186;1.05467;0.859364;0.820302;6.2487;6.2487
72148;36;2.74512;3.248;0;31.5;0.999424;0.999424;17.9;7.43724;634.75;640;60.75;0.781248;13.965;0.078;-0.0234;9.75;0.820302;1.05467;0.937488;0.97655;1.21092;1.09374;0.937488;0.898426;6.2487;6.2487
72431;36;2.74512;3.248;0;31.5;0.999424;0.999424;17.9;7.43724;634.75;640;60.75;0.781248;13.965;0.078;-0.0234;9.75;0.820302;1.05467;0.937488;0.97655;1.21092;1.09374;0.937488;0.898426;6.2487;6.2487
73913;36;2.74512;3.216;0;31.5;0.999424;0.999424;17.7;7.77446;631.75;640;61.5;0.781248;13.965;-0.0624;0.0117;11.25;0.859364;1.01561;0.937488;0.937488;1.21092;1.09374;0.820302;1.01561;6.2487;6.2487
74008;36;2.74512;3.216;0;31.5;0.999424;0.999424;17.7;7.77446;631.75;640;61.5;0.781248;13.965;-0.0624;0.0117;11.25;0.859364;1.01561;0.937488;0.937488;1.21092;1.09374;0.820302;1.01561;6.2487;6.2487
